3.831	228.6370
3.855	228.6370
3.878	228.6370
3.901	228.6370
3.924	228.6370
3.947	228.6370
3.971	228.6370
3.994	228.6370
4.017	230.1091
4.040	231.5907
4.063	233.0819
4.087	233.0819
4.110	231.5907
4.133	231.5907
4.156	231.5907
4.180	231.5907
4.203	213.0522
4.226	315.1464
4.249	435.7844
4.272	143.1109
4.296	426.1045
4.319	423.3785
4.342	420.6699
4.365	417.9787
4.389	417.9787
4.412	138.1473
4.435	137.2635
4.458	135.5128
4.481	135.0787
4.505	134.2145
4.528	133.3559
4.551	133.3559
4.574	133.3559
4.598	133.3559
4.621	133.3559
4.644	133.3559
4.667	133.3559
4.690	133.3559
4.714	133.3559
4.737	133.3559
4.760	133.7845
4.783	133.3559
4.807	132.5027
4.830	133.3559
4.853	231.5907
4.876	460.2183
4.899	457.2741
4.923	151.6207
4.946	150.6507
4.969	149.6869
4.992	149.6869
5.016	150.6507
5.039	150.6507
5.062	151.6207
5.085	151.6207
5.108	153.5794
5.132	463.1815
5.155	294.6087
5.178	167.4796
5.201	161.6708
5.224	161.1528
5.248	160.6365
5.271	160.6365
5.294	160.6365
5.317	160.6365
5.341	161.1528
5.364	160.6365
5.387	160.6365
5.410	159.6088
5.433	159.6088
5.457	159.6088
5.480	157.5732
5.503	463.1815
5.526	463.1815
5.550	460.2183
5.573	460.2183
5.596	460.2183
5.619	503.4847
5.642	484.4650
5.666	478.2861
5.689	159.6088
5.712	159.6088
5.735	160.1219
5.759	160.6365
5.782	160.6365
5.805	160.6365
5.828	161.6708
5.851	161.6708
5.875	162.7117
5.898	161.6708
5.921	159.6088
5.944	469.1652
5.968	463.1815
5.991	463.1815
6.014	460.2183
6.037	460.2183
6.060	460.2183
6.084	151.6207
6.107	148.7293
6.130	148.7293
6.153	147.7778
6.177	144.9597
6.200	141.2856
6.223	263.3101
6.246	263.3101
6.269	268.4290
6.293	270.1573
6.316	135.0787
6.339	134.2145
6.362	268.4290
6.385	268.4290
6.409	266.7117
6.432	263.3101
6.455	463.1815
6.478	230.1091
6.502	228.6370
6.525	460.2183
6.548	151.6207
6.571	151.6207
6.594	151.6207
6.618	151.6207
6.641	151.6207
6.664	286.2217
6.687	228.6370
6.711	342.5685
6.734	239.1431
6.757	168.0179
6.780	165.8750
6.803	163.7594
6.827	162.7117
6.850	161.6708
6.873	159.6088
6.896	469.1652
6.920	228.6370
6.943	228.6370
6.966	0.0000
6.989	0.0000
7.012	407.3849
7.036	135.0787
7.059	133.3559
7.082	133.3559
7.105	133.3559
7.129	133.3559
7.152	133.3559
7.175	132.5027
7.198	133.3559
7.221	133.3559
7.245	265.0055
7.268	265.0055
7.291	265.0055
7.314	268.4290
7.338	268.4290
7.361	233.0819
7.384	230.1091
7.407	230.1091
7.430	228.6370
7.454	230.1091
7.477	230.1091
7.500	231.5907
7.523	230.1091
7.546	230.1091
7.570	230.1091
7.593	230.1091
7.616	266.7117
7.639	266.7117
7.663	326.4694
7.686	326.4694
7.709	326.4694
7.732	326.4694
7.755	463.1815
7.779	463.1815
7.802	463.1815
7.825	463.1815
7.848	463.1815
7.872	463.1815
7.895	463.1815
7.918	463.1815
7.941	457.2741
