15.372	259.9518
15.395	0.0000
15.418	0.0000
15.441	0.0000
15.464	289.9194
15.488	289.9194
15.511	289.9194
15.534	291.7861
15.557	291.7861
15.581	291.7861
15.604	290.8512
15.627	289.9194
15.650	291.7861
15.673	293.6648
15.697	325.4235
15.720	327.5188
15.743	327.5188
15.766	327.5188
15.790	327.5188
15.813	327.5188
15.836	327.5188
15.859	327.5188
15.882	327.5188
15.906	327.5188
15.929	329.6276
15.952	329.6276
15.975	329.6276
15.999	329.6276
16.022	329.6276
16.045	329.6276
16.068	329.6276
16.091	329.6276
16.115	329.6276
16.138	329.6276
16.161	328.5715
16.184	328.5715
16.208	329.6276
16.231	329.6276
16.254	329.6276
16.277	329.6276
16.300	329.6276
16.324	329.6276
16.347	329.6276
16.370	329.6276
16.393	329.6276
16.417	329.6276
16.440	329.6276
16.463	329.6276
16.486	329.6276
16.509	329.6276
16.533	329.6276
16.556	329.6276
16.579	327.5188
16.602	325.4235
16.625	291.7861
16.649	291.7861
16.672	291.7861
16.695	291.7861
16.718	291.7861
16.742	293.6648
16.765	293.6648
16.788	293.6648
16.811	289.9194
16.834	289.9194
16.858	259.9518
16.881	259.9518
16.904	259.9518
16.927	259.9518
16.951	261.6256
16.974	261.6256
16.997	261.6256
17.020	261.6256
17.043	261.6256
17.067	262.4665
17.090	263.3101
17.113	289.9194
17.136	289.9194
17.160	290.8512
17.183	292.7239
17.206	293.6648
17.229	293.6648
17.252	291.7861
17.276	293.6648
17.299	293.6648
17.322	327.5188
17.345	327.5188
17.369	327.5188
17.392	327.5188
17.415	327.5188
17.438	327.5188
17.461	327.5188
17.485	327.5188
17.508	327.5188
17.531	327.5188
17.554	259.9518
17.578	259.9518
17.601	259.9518
17.624	260.7874
17.647	260.7874
17.670	261.6256
17.694	261.6256
17.717	261.6256
17.740	261.6256
17.763	261.6256
17.786	261.6256
17.810	261.6256
17.833	259.9518
17.856	259.9518
17.879	259.9518
17.903	259.9518
17.926	259.9518
17.949	259.9518
17.972	119.1884
17.995	0.0000
18.019	0.0000
18.042	0.0000
18.065	0.0000
18.088	0.0000
18.112	0.0000
18.135	0.0000
18.158	0.0000
18.181	0.0000
18.204	0.0000
18.228	0.0000
18.251	0.0000
18.274	0.0000
18.297	0.0000
18.321	0.0000
18.344	0.0000
18.367	0.0000
18.390	0.0000
18.413	0.0000
18.437	0.0000
18.460	0.0000
18.483	259.9518
18.506	259.9518
18.530	260.7874
18.553	260.7874
18.576	260.7874
18.599	260.7874
18.622	260.7874
18.646	259.9518
18.669	259.9518
18.692	259.9518
18.715	259.9518
18.739	259.9518
18.762	259.9518
18.785	259.9518
18.808	259.9518
18.831	259.9518
18.855	259.9518
18.878	259.9518
18.901	259.9518
18.924	259.9518
18.947	259.9518
18.971	259.9518
18.994	259.9518
19.017	259.9518
19.040	259.9518
19.064	119.1884
19.087	0.0000
19.110	0.0000
19.133	0.0000
19.156	289.9194
19.180	289.9194
19.203	290.8512
19.226	291.7861
19.249	291.7861
19.273	291.7861
19.296	290.8512
19.319	289.9194
19.342	291.7861
19.365	293.6648
19.389	325.4235
19.412	327.5188
19.435	327.5188
19.458	327.5188
19.482	327.5188
19.505	327.5188
19.528	327.5188
19.551	327.5188
19.574	327.5188
19.598	328.5715
19.621	329.6276
19.644	329.6276
19.667	329.6276
19.691	329.6276
19.714	329.6276
19.737	329.6276
19.760	329.6276
19.783	329.6276
19.807	329.6276
19.830	329.6276
19.853	328.5715
19.876	328.5715
19.900	329.6276
19.923	329.6276
19.946	329.6276
19.969	329.6276
19.992	329.6276
20.016	329.6276
20.039	329.6276
20.062	329.6276
20.085	329.6276
20.108	329.6276
20.132	329.6276
20.155	329.6276
20.178	329.6276
20.201	329.6276
20.225	329.6276
20.248	329.6276
20.271	327.5188
20.294	325.4235
20.317	291.7861
20.341	291.7861
20.364	291.7861
20.387	291.7861
20.410	291.7861
20.434	293.6648
20.457	293.6648
20.480	293.6648
20.503	289.9194
20.526	289.9194
20.550	259.9518
20.573	259.9518
20.596	259.9518
20.619	259.9518
20.643	260.7874
20.666	261.6256
20.689	261.6256
20.712	261.6256
20.735	261.6256
20.759	262.4665
20.782	263.3101
20.805	289.9194
20.828	289.9194
20.852	290.8512
20.875	292.7239
20.898	293.6648
20.921	293.6648
20.944	293.6648
20.968	293.6648
20.991	293.6648
21.014	327.5188
21.037	327.5188
21.060	327.5188
21.084	327.5188
21.107	327.5188
21.130	327.5188
21.153	327.5188
21.177	327.5188
21.200	327.5188
21.223	327.5188
21.246	259.9518
21.269	259.9518
21.293	259.9518
21.316	259.9518
21.339	259.9518
21.362	259.9518
21.386	259.9518
21.409	259.9518
21.432	259.9518
21.455	259.9518
21.478	259.9518
21.502	259.9518
21.525	259.9518
21.548	259.9518
21.571	259.9518
21.595	259.9518
21.618	259.9518
21.641	259.9518
21.664	259.9518
21.687	259.9518
21.711	259.9518
21.734	259.9518
21.757	259.9518
21.780	259.9518
21.804	259.9518
21.827	259.9518
21.850	259.9518
21.873	259.9518
21.896	259.9518
21.920	259.9518
21.943	259.9518
21.966	259.9518
21.989	259.9518
22.013	259.9518
22.036	259.9518
22.059	259.9518
22.082	259.9518
22.105	259.9518
22.129	259.9518
22.152	259.9518
22.175	259.9518
22.198	259.9518
22.221	259.9518
22.245	119.1884
22.268	0.0000
22.291	0.0000
22.314	0.0000
22.338	0.0000
22.361	0.0000
22.384	0.0000
22.407	0.0000
22.430	0.0000
22.454	0.0000
22.477	0.0000
22.500	0.0000
22.523	0.0000
22.547	0.0000
22.570	0.0000
22.593	0.0000
22.616	0.0000
22.639	0.0000
22.663	0.0000
22.686	0.0000
22.709	0.0000
22.732	0.0000
22.756	0.0000
22.779	0.0000
22.802	0.0000
22.825	0.0000
22.848	0.0000
22.872	0.0000
22.895	0.0000
22.918	0.0000
22.941	0.0000
22.965	0.0000
22.988	0.0000
23.011	0.0000
23.034	0.0000
23.057	0.0000
23.081	0.0000
23.104	0.0000
23.127	0.0000
23.150	0.0000
23.174	0.0000
23.197	0.0000
23.220	0.0000
23.243	0.0000
23.266	0.0000
23.290	0.0000
23.313	0.0000
23.336	0.0000
23.359	0.0000
23.382	0.0000
23.406	0.0000
23.429	0.0000
23.452	0.0000
23.475	0.0000
23.499	0.0000
23.522	0.0000
23.545	0.0000
23.568	0.0000
23.591	0.0000
23.615	0.0000
23.638	0.0000
23.661	0.0000
23.684	0.0000
23.708	0.0000
23.731	0.0000
23.754	0.0000
23.777	0.0000
23.800	0.0000
23.824	0.0000
23.847	0.0000
23.870	0.0000
23.893	0.0000
23.917	0.0000
23.940	0.0000
23.963	0.0000
23.986	0.0000
24.009	0.0000
24.033	0.0000
24.056	0.0000
24.079	0.0000
24.102	0.0000
