4.110	0.0000
4.133	0.0000
4.156	0.0000
4.180	0.0000
4.203	0.0000
4.226	0.0000
4.249	0.0000
4.272	0.0000
4.296	0.0000
4.319	233.0819
4.342	237.6131
4.365	240.6828
4.389	125.0659
4.412	127.4973
4.435	129.9759
4.458	130.8128
4.481	130.8128
4.505	129.9759
4.528	129.1444
4.551	126.6816
4.574	126.6816
4.598	126.6816
4.621	129.1444
4.644	130.8128
4.667	132.5027
4.690	132.5027
4.714	131.6550
4.737	130.8128
4.760	130.8128
4.783	130.8128
4.807	129.9759
4.830	129.9759
4.853	129.9759
4.876	130.8128
4.899	130.8128
4.923	131.6550
4.946	132.5027
4.969	134.2145
4.992	138.5913
5.016	143.1109
5.039	144.0323
5.062	144.0323
5.085	143.1109
5.108	143.1109
5.132	143.1109
5.155	142.1953
5.178	144.0323
5.201	151.6207
5.224	155.5635
5.248	163.7594
5.271	166.4081
5.294	165.8750
5.317	162.7117
5.341	160.6365
5.364	159.6088
5.387	160.6365
5.410	163.2347
5.433	165.8750
5.457	165.8750
5.480	163.7594
5.503	162.7117
5.526	162.7117
5.550	161.6708
5.573	160.6365
5.596	160.6365
5.619	160.6365
5.642	164.8138
5.666	168.0179
5.689	168.0179
5.712	167.4796
5.735	166.9430
5.759	166.9430
5.782	168.0179
5.805	168.0179
5.828	165.8750
5.851	165.8750
5.875	163.7594
5.898	163.7594
5.921	162.7117
5.944	162.7117
5.968	162.7117
5.991	162.7117
6.014	162.7117
6.037	160.6365
6.060	153.5794
6.084	151.1349
6.107	148.7293
6.130	144.9597
6.153	144.0323
6.177	143.1109
6.200	143.1109
6.223	143.1109
6.246	141.2856
6.269	136.8237
6.293	134.2145
6.316	129.1444
6.339	125.0659
6.362	251.7424
6.385	254.9946
6.409	258.2888
6.432	259.9518
6.455	261.6256
6.478	263.3101
6.502	266.7117
6.525	270.1573
6.548	271.8968
6.571	275.4094
6.594	141.2856
6.618	143.1109
6.641	145.8930
6.664	147.7778
6.687	149.6869
6.711	149.6869
6.734	150.6507
6.757	151.6207
6.780	154.5683
6.803	156.5651
6.827	158.5877
6.850	160.6365
6.873	227.1743
6.896	319.2177
6.920	313.1302
6.943	309.1366
6.966	303.2413
6.989	273.6474
7.012	259.9518
7.036	253.3632
7.059	252.5515
7.082	254.9946
7.105	254.9946
7.129	258.2888
7.152	261.6256
7.175	261.6256
7.198	259.9518
7.221	258.2888
7.245	256.6364
7.268	256.6364
7.291	254.9946
7.314	254.9946
7.338	254.9946
7.361	254.9946
7.384	254.9946
7.407	254.9946
7.430	258.2888
7.454	0.0000
7.477	0.0000
7.500	0.0000
7.523	0.0000
7.546	0.0000
7.570	0.0000
7.593	0.0000
7.616	0.0000
7.639	0.0000
7.663	0.0000
7.686	0.0000
7.709	0.0000
7.732	0.0000
7.755	0.0000
7.779	0.0000
7.802	0.0000
7.825	0.0000
7.848	0.0000
7.872	0.0000
7.895	0.0000
7.918	0.0000
7.941	0.0000
